取得日時,テーブル番号,日付,時刻,水位[m],10分雨量[mm],降り始めからの雨量[mm]
2026-09-10 06:47:54,0,09/09,22:30,1.51,--,--
2026-09-10 06:31:37,0,09/09,22:20,1.59,--,--
2026-09-10 06:31:37,0,09/09,22:10,1.66,--,--
2026-09-10 06:16:43,0,09/09,22:00,1.66,--,--
2026-09-10 05:59:35,0,09/09,21:50,1.69,--,--
2026-09-10 05:59:35,0,09/09,21:40,1.76,--,--
2026-09-10 05:15:04,0,09/09,21:30,1.76,--,--
2026-09-10 05:15:04,0,09/09,21:20,1.80,--,--
2026-09-10 05:15:04,0,09/09,21:10,1.82,--,--
2026-09-10 05:15:04,0,09/09,21:00,1.87,--,--
2026-09-10 04:56:37,0,09/09,20:50,1.87,--,--
2026-09-10 04:56:37,0,09/09,20:40,1.84,--,--
2026-09-10 04:42:12,0,09/09,20:30,1.87,--,--
2026-09-10 04:42:12,0,09/09,20:20,1.92,--,--
2026-09-10 04:29:41,0,09/09,20:10,1.95,--,--
2026-09-10 04:13:11,0,09/09,20:00,1.97,--,--
2026-09-10 03:57:01,0,09/09,19:50,2.00,--,--
2026-09-10 03:57:01,0,09/09,19:40,2.00,--,--
2026-09-10 03:43:25,0,09/09,19:30,2.01,--,--
2026-09-10 03:22:28,0,09/09,19:20,2.04,--,--
2026-09-10 03:22:28,0,09/09,19:10,2.09,--,--
2026-09-10 02:11:25,0,09/09,19:00,2.06,--,--
2026-09-10 02:11:25,0,09/09,18:50,2.07,--,--
2026-09-10 02:11:25,0,09/09,18:40,2.08,--,--
2026-09-10 02:11:25,0,09/09,18:30,2.07,--,--
2026-09-10 02:11:25,0,09/09,18:20,2.07,--,--
2026-09-10 02:11:25,0,09/09,18:10,2.07,--,--
2026-09-10 02:11:25,0,09/09,18:00,2.10,--,--
2026-09-10 02:11:25,0,09/09,17:50,2.05,--,--
2026-09-10 01:50:48,0,09/09,17:40,2.04,--,--
2026-09-10 01:50:48,0,09/09,17:30,2.06,--,--
2026-09-10 01:34:03,0,09/09,17:20,2.04,--,--
2026-09-10 01:13:06,0,09/09,17:10,2.02,--,--
2026-09-10 01:13:06,0,09/09,17:00,2.01,--,--
2026-09-10 00:50:52,0,09/09,16:50,1.98,--,--
2026-09-10 00:50:52,0,09/09,16:40,1.96,--,--
2026-09-10 00:50:52,0,09/09,16:30,1.95,--,--
2026-09-10 00:33:53,0,09/09,16:20,1.86,--,--
2026-09-10 00:12:05,0,09/09,16:10,1.74,--,--
2026-09-10 00:12:05,0,09/09,16:00,1.57,--,--
2026-09-10 00:12:05,0,09/09,15:50,1.53,--,--
2026-09-09 23:51:23,0,09/09,15:40,1.45,--,--
2026-09-09 23:51:23,0,09/09,15:30,1.43,--,--
2026-09-09 23:35:28,0,09/09,15:20,1.40,--,--
2026-09-09 23:18:15,0,09/09,15:10,1.39,--,--
2026-09-09 23:18:15,0,09/09,15:00,1.31,--,--
2026-09-09 22:57:53,0,09/09,14:50,1.28,--,--
2026-09-09 22:57:53,0,09/09,14:40,1.28,--,--
2026-09-09 22:43:35,0,09/09,14:30,1.25,--,--
2026-09-09 22:21:19,0,09/09,14:20,1.21,--,--
2026-09-09 22:21:19,0,09/09,14:10,1.24,--,--
2026-09-09 22:21:19,0,09/09,14:00,1.29,--,--
2026-09-09 22:00:11,0,09/09,13:50,1.30,--,--
2026-09-09 22:00:11,0,09/09,13:40,1.31,--,--
2026-09-09 21:46:04,0,09/09,13:30,1.31,--,--
2026-09-09 21:22:59,0,09/09,13:20,1.34,--,--
2026-09-09 21:22:59,0,09/09,13:10,1.35,--,--
2026-09-09 20:57:50,0,09/09,13:00,1.37,--,--
2026-09-09 20:57:50,0,09/09,12:50,1.39,--,--
2026-09-09 20:57:50,0,09/09,12:40,1.41,--,--
2026-09-09 20:41:28,0,09/09,12:30,1.44,--,--
2026-09-09 20:41:28,0,09/09,12:20,1.46,--,--
2026-09-09 20:23:43,0,09/09,12:10,1.50,--,--
2026-09-09 20:01:30,0,09/09,12:00,1.54,--,--
2026-09-09 20:01:30,0,09/09,11:50,1.55,--,--
2026-09-09 20:01:30,0,09/09,11:40,1.59,--,--
2026-09-09 19:50:21,0,09/09,11:30,1.61,--,--
2026-09-09 19:33:15,0,09/09,11:20,1.65,--,--
2026-09-09 19:12:45,0,09/09,11:10,1.67,--,--
2026-09-09 19:12:45,0,09/09,11:00,1.70,--,--
2026-09-09 18:50:39,0,09/09,10:50,1.74,--,--
2026-09-09 18:50:39,0,09/09,10:40,1.81,--,--
2026-09-09 18:50:39,0,09/09,10:30,1.85,--,--
2026-09-09 18:33:44,0,09/09,10:20,1.88,--,--
2026-09-09 18:12:28,0,09/09,10:10,1.93,--,--
2026-09-09 18:12:28,0,09/09,10:00,1.98,--,--
2026-09-09 18:12:28,0,09/09,09:50,2.02,--,--
2026-09-09 17:50:38,0,09/09,09:40,2.05,--,--
2026-09-09 17:50:38,0,09/09,09:30,2.10,--,--
2026-09-09 17:34:37,0,09/09,09:20,2.11,--,--
2026-09-09 17:18:10,0,09/09,09:10,2.13,--,--
2026-09-09 17:18:10,0,09/09,09:00,2.14,--,--
2026-09-09 16:58:00,0,09/09,08:50,2.12,--,--
2026-09-09 16:58:00,0,09/09,08:40,2.15,--,--
2026-09-09 16:42:34,0,09/09,08:30,2.10,--,--
2026-09-09 16:21:17,0,09/09,08:20,2.10,--,--
2026-09-09 16:21:17,0,09/09,08:10,2.11,--,--
2026-09-09 16:21:17,0,09/09,08:00,2.08,--,--
2026-09-09 16:00:18,0,09/09,07:50,2.06,--,--
2026-09-09 16:00:18,0,09/09,07:40,2.01,--,--
2026-09-09 15:45:42,0,09/09,07:30,2.00,--,--
2026-09-09 15:25:06,0,09/09,07:20,1.91,--,--
2026-09-09 15:25:06,0,09/09,07:10,1.81,--,--
2026-09-09 15:00:04,0,09/09,07:00,1.68,--,--
2026-09-09 15:00:04,0,09/09,06:50,1.49,--,--
2026-09-09 15:00:04,0,09/09,06:40,1.33,--,--
2026-09-09 14:48:47,0,09/09,06:30,1.28,--,--
2026-09-09 14:33:05,0,09/09,06:20,1.20,--,--
2026-09-09 14:16:51,0,09/09,06:10,1.14,--,--
2026-09-09 14:16:51,0,09/09,06:00,1.09,--,--
2026-09-09 13:57:59,0,09/09,05:50,1.05,--,--
2026-09-09 13:57:59,0,09/09,05:40,1.01,--,--
2026-09-09 13:42:10,0,09/09,05:30,0.99,--,--
2026-09-09 13:42:10,0,09/09,05:20,0.99,--,--
2026-09-09 13:23:52,0,09/09,05:10,0.98,--,--
2026-09-09 13:00:51,0,09/09,05:00,0.97,--,--
2026-09-09 13:00:51,0,09/09,04:50,0.98,--,--
2026-09-09 13:00:51,0,09/09,04:40,0.98,--,--
2026-09-09 12:49:58,0,09/09,04:30,0.98,--,--
2026-09-09 12:33:16,0,09/09,04:20,0.99,--,--
2026-09-09 12:16:14,0,09/09,04:10,1.00,--,--
2026-09-09 12:16:14,0,09/09,04:00,1.01,--,--
2026-09-09 11:57:14,0,09/09,03:50,1.02,--,--
2026-09-09 11:57:14,0,09/09,03:40,1.02,--,--
2026-09-09 11:42:00,0,09/09,03:30,1.03,--,--
2026-09-09 11:42:00,0,09/09,03:20,1.04,--,--
2026-09-09 11:24:27,0,09/09,03:10,1.05,--,--
2026-09-09 11:01:57,0,09/09,03:00,1.03,--,--
2026-09-09 11:01:57,0,09/09,02:50,1.02,--,--
2026-09-09 11:01:57,0,09/09,02:40,0.95,--,--
2026-09-09 10:50:21,0,09/09,02:30,0.89,--,--
2026-09-09 10:34:31,0,09/09,02:20,0.87,--,--
2026-09-09 10:18:18,0,09/09,02:10,0.84,--,--
2026-09-09 10:18:18,0,09/09,02:00,0.84,--,--
2026-09-09 10:00:15,0,09/09,01:50,0.84,--,--
2026-09-09 10:00:15,0,09/09,01:40,0.84,--,--
2026-09-09 09:46:55,0,09/09,01:30,0.81,--,--
2026-09-09 09:23:48,0,09/09,01:20,0.82,--,--
2026-09-09 09:23:48,0,09/09,01:10,0.82,--,--
2026-09-09 08:56:37,0,09/09,01:00,0.82,--,--
2026-09-09 08:56:37,0,09/09,00:50,0.82,--,--
2026-09-09 08:56:37,0,09/09,00:40,0.82,--,--
2026-09-09 08:43:07,0,09/09,00:30,0.81,--,--
2026-09-09 08:30:22,0,09/09,00:20,0.83,--,--
2026-09-09 08:30:22,0,09/09,00:10,0.82,--,--
2026-09-09 08:16:46,0,09/08,24:00,0.84,--,--
2026-09-09 07:58:47,0,09/08,23:50,0.86,--,--
2026-09-09 07:58:47,0,09/08,23:40,0.84,--,--
2026-09-09 07:47:51,0,09/08,23:30,0.84,--,--
2026-09-09 07:32:18,0,09/08,23:20,0.86,--,--
2026-09-09 07:32:18,0,09/08,23:10,0.86,--,--
2026-09-09 07:17:36,0,09/08,23:00,0.88,--,--
2026-09-09 06:58:44,0,09/08,22:50,0.89,--,--
2026-09-09 06:58:44,0,09/08,22:40,0.91,--,--
2026-09-09 06:47:46,0,09/08,22:30,0.90,--,--
2026-09-09 06:31:06,0,09/08,22:20,0.92,--,--
2026-09-09 06:31:06,0,09/08,22:10,0.93,--,--
2026-09-09 06:17:24,0,09/08,22:00,0.94,--,--
2026-09-09 06:00:05,0,09/08,21:50,0.97,--,--
2026-09-09 06:00:05,0,09/08,21:40,0.96,--,--
2026-09-09 05:49:06,0,09/08,21:30,0.97,--,--
2026-09-09 05:33:17,0,09/08,21:20,0.98,--,--
2026-09-09 05:20:06,0,09/08,21:10,0.99,--,--
2026-09-09 05:20:06,0,09/08,21:00,0.99,--,--
2026-09-09 04:58:24,0,09/08,20:50,1.00,--,--
2026-09-09 04:58:24,0,09/08,20:40,1.01,--,--
2026-09-09 04:47:38,0,09/08,20:30,1.00,--,--
2026-09-09 04:31:30,0,09/08,20:20,1.01,--,--
2026-09-09 04:31:30,0,09/08,20:10,1.00,--,--
2026-09-09 04:17:00,0,09/08,20:00,1.02,--,--
2026-09-09 03:59:23,0,09/08,19:50,1.00,--,--
2026-09-09 03:59:23,0,09/08,19:40,0.94,--,--
2026-09-09 03:44:11,0,09/08,19:30,0.91,--,--
2026-09-09 03:21:29,0,09/08,19:20,0.90,--,--
2026-09-09 03:21:29,0,09/08,19:10,0.88,--,--
2026-09-09 03:21:29,0,09/08,19:00,0.88,--,--
2026-09-09 02:58:53,0,09/08,18:50,0.86,--,--
2026-09-09 02:58:53,0,09/08,18:40,0.87,--,--
2026-09-09 02:47:33,0,09/08,18:30,0.85,--,--
2026-09-09 02:32:32,0,09/08,18:20,0.85,--,--
2026-09-09 02:32:32,0,09/08,18:10,0.85,--,--
2026-09-09 02:17:18,0,09/08,18:00,0.85,--,--
2026-09-09 01:57:46,0,09/08,17:50,0.84,--,--
2026-09-09 01:57:46,0,09/08,17:40,0.84,--,--
2026-09-09 01:42:36,0,09/08,17:30,0.84,--,--
2026-09-09 01:20:33,0,09/08,17:20,0.83,--,--
2026-09-09 01:20:33,0,09/08,17:10,0.83,--,--
2026-09-09 01:20:33,0,09/08,17:00,0.84,--,--
2026-09-09 00:59:14,0,09/08,16:50,0.83,--,--
2026-09-09 00:59:14,0,09/08,16:40,0.84,--,--
2026-09-09 00:43:33,0,09/08,16:30,0.85,--,--
2026-09-09 00:21:20,0,09/08,16:20,0.85,--,--
2026-09-09 00:21:20,0,09/08,16:10,0.85,--,--
2026-09-09 00:21:20,0,09/08,16:00,0.87,--,--
2026-09-09 00:00:01,0,09/08,15:50,0.87,--,--
2026-09-09 00:00:01,0,09/08,15:40,0.88,--,--
2026-09-08 23:43:46,0,09/08,15:30,0.89,--,--
2026-09-08 23:21:14,0,09/08,15:20,0.90,--,--
2026-09-08 23:21:14,0,09/08,15:10,0.92,--,--
2026-09-08 23:21:14,0,09/08,15:00,0.89,--,--
2026-09-08 22:59:07,0,09/08,14:50,0.80,--,--
2026-09-08 22:59:07,0,09/08,14:40,0.76,--,--
2026-09-08 22:43:55,0,09/08,14:30,0.73,--,--
2026-09-08 22:25:26,0,09/08,14:20,0.73,--,--
2026-09-08 22:25:26,0,09/08,14:10,0.69,--,--
2026-09-08 22:00:59,0,09/08,14:00,0.70,--,--
2026-09-08 22:00:59,0,09/08,13:50,0.67,--,--
2026-09-08 22:00:59,0,09/08,13:40,0.66,--,--
2026-09-08 21:46:30,0,09/08,13:30,0.61,--,--
2026-09-08 21:22:53,0,09/08,13:20,0.61,--,--
2026-09-08 21:22:53,0,09/08,13:10,0.61,--,--
2026-09-08 21:22:53,0,09/08,13:00,0.61,--,--
2026-09-08 20:57:42,0,09/08,12:50,0.61,--,--
2026-09-08 20:57:42,0,09/08,12:40,0.61,--,--
2026-09-08 20:41:36,0,09/08,12:30,0.61,--,--
2026-09-08 20:41:36,0,09/08,12:20,0.61,--,--
2026-09-08 20:22:53,0,09/08,12:10,0.61,--,--
2026-09-08 20:01:42,0,09/08,12:00,0.61,--,--
2026-09-08 20:01:42,0,09/08,11:50,0.61,--,--
2026-09-08 20:01:42,0,09/08,11:40,0.61,--,--
2026-09-08 19:50:15,0,09/08,11:30,0.61,--,--
2026-09-08 19:33:07,0,09/08,11:20,0.61,--,--
2026-09-08 19:13:12,0,09/08,11:10,0.61,--,--
2026-09-08 19:13:12,0,09/08,11:00,0.61,--,--
2026-09-08 18:51:04,0,09/08,10:50,0.61,--,--
2026-09-08 18:51:04,0,09/08,10:40,0.61,--,--
2026-09-08 18:51:04,0,09/08,10:30,0.61,--,--
2026-09-08 18:33:15,0,09/08,10:20,0.61,--,--
2026-09-08 18:12:54,0,09/08,10:10,0.61,--,--
2026-09-08 18:12:54,0,09/08,10:00,0.61,--,--
2026-09-08 17:52:44,0,09/08,09:50,0.61,--,--
2026-09-08 17:52:44,0,09/08,09:40,0.61,--,--
2026-09-08 17:52:44,0,09/08,09:30,0.61,--,--
2026-09-08 17:36:38,0,09/08,09:20,0.61,--,--
2026-09-08 17:19:30,0,09/08,09:10,0.61,--,--
2026-09-08 17:19:30,0,09/08,09:00,0.61,--,--
2026-09-08 16:58:00,0,09/08,08:50,0.61,--,--
2026-09-08 16:58:00,0,09/08,08:40,0.61,--,--
2026-09-08 16:42:38,0,09/08,08:30,0.61,--,--
2026-09-08 16:24:17,0,09/08,08:20,0.61,--,--
2026-09-08 16:24:17,0,09/08,08:10,0.61,--,--
2026-09-08 16:00:53,0,09/08,08:00,0.61,--,--
2026-09-08 16:00:53,0,09/08,07:50,0.61,--,--
2026-09-08 16:00:53,0,09/08,07:40,0.61,--,--
2026-09-08 15:46:01,0,09/08,07:30,0.61,--,--
2026-09-08 15:20:59,0,09/08,07:20,0.61,--,--
2026-09-08 15:20:59,0,09/08,07:10,0.61,--,--
2026-09-08 15:20:59,0,09/08,07:00,0.61,--,--
2026-09-08 14:57:23,0,09/08,06:50,0.61,--,--
2026-09-08 14:57:23,0,09/08,06:40,0.61,--,--
2026-09-08 14:41:58,0,09/08,06:30,0.61,--,--
2026-09-08 14:41:58,0,09/08,06:20,0.61,--,--
2026-09-08 14:22:50,0,09/08,06:10,0.61,--,--
2026-09-08 14:01:32,0,09/08,06:00,0.61,--,--
2026-09-08 14:01:32,0,09/08,05:50,0.61,--,--
2026-09-08 14:01:32,0,09/08,05:40,0.61,--,--
2026-09-08 13:50:29,0,09/08,05:30,0.61,--,--
2026-09-08 13:34:17,0,09/08,05:20,0.61,--,--
2026-09-08 13:17:04,0,09/08,05:10,0.61,--,--
2026-09-08 13:17:04,0,09/08,05:00,0.61,--,--
2026-09-08 12:57:45,0,09/08,04:50,0.61,--,--
2026-09-08 12:57:45,0,09/08,04:40,0.61,--,--
2026-09-08 12:42:22,0,09/08,04:30,0.61,--,--
2026-09-08 12:42:22,0,09/08,04:20,0.61,--,--
2026-09-08 12:23:44,0,09/08,04:10,0.61,--,--
2026-09-08 12:00:46,0,09/08,04:00,0.61,--,--
2026-09-08 12:00:46,0,09/08,03:50,0.61,--,--
2026-09-08 12:00:46,0,09/08,03:40,0.61,--,--
2026-09-08 11:49:57,0,09/08,03:30,0.61,--,--
2026-09-08 11:34:53,0,09/08,03:20,0.61,--,--
2026-09-08 11:18:31,0,09/08,03:10,0.61,--,--
2026-09-08 11:18:31,0,09/08,03:00,0.61,--,--
2026-09-08 10:58:26,0,09/08,02:50,0.61,--,--
2026-09-08 10:58:26,0,09/08,02:40,0.61,--,--
2026-09-08 10:41:34,0,09/08,02:30,0.61,--,--
2026-09-08 10:41:34,0,09/08,02:20,0.61,--,--
2026-09-08 10:22:36,0,09/08,02:10,0.61,--,--
2026-09-08 10:01:07,0,09/08,02:00,0.61,--,--
2026-09-08 10:01:07,0,09/08,01:50,0.61,--,--
2026-09-08 10:01:07,0,09/08,01:40,0.61,--,--
2026-09-08 09:47:35,0,09/08,01:30,0.61,--,--
2026-09-08 09:23:09,0,09/08,01:20,0.61,--,--
2026-09-08 09:23:09,0,09/08,01:10,0.61,--,--
2026-09-08 08:56:23,0,09/08,01:00,0.61,--,--
2026-09-08 08:56:23,0,09/08,00:50,0.61,--,--
2026-09-08 08:56:23,0,09/08,00:40,0.61,--,--
2026-09-08 08:41:45,0,09/08,00:30,0.61,--,--
2026-09-08 08:41:45,0,09/08,00:20,0.61,--,--
2026-09-08 08:29:20,0,09/08,00:10,0.61,--,--
2026-09-08 08:15:28,0,09/07,24:00,0.61,--,--
2026-09-08 07:57:30,0,09/07,23:50,0.61,--,--
2026-09-08 07:57:30,0,09/07,23:40,0.61,--,--
2026-09-08 07:46:39,0,09/07,23:30,0.61,--,--
2026-09-08 07:31:41,0,09/07,23:20,0.61,--,--
2026-09-08 07:31:41,0,09/07,23:10,0.61,--,--
2026-09-08 07:17:46,0,09/07,23:00,0.61,--,--
2026-09-08 06:59:00,0,09/07,22:50,0.61,--,--
2026-09-08 06:59:00,0,09/07,22:40,0.61,--,--
2026-09-08 06:48:23,0,09/07,22:30,0.61,--,--
2026-09-08 06:32:48,0,09/07,22:20,0.61,--,--
2026-09-08 06:17:49,0,09/07,22:10,0.61,--,--
2026-09-08 06:17:49,0,09/07,22:00,0.61,--,--
2026-09-08 05:59:23,0,09/07,21:50,0.61,--,--
2026-09-08 05:59:23,0,09/07,21:40,0.61,--,--
2026-09-08 05:48:33,0,09/07,21:30,0.61,--,--
2026-09-08 05:32:01,0,09/07,21:20,0.61,--,--
2026-09-08 05:32:01,0,09/07,21:10,0.61,--,--
2026-09-08 05:14:26,0,09/07,21:00,0.61,--,--
2026-09-08 04:56:33,0,09/07,20:50,0.61,--,--
2026-09-08 04:56:33,0,09/07,20:40,0.61,--,--
2026-09-08 04:43:01,0,09/07,20:30,0.61,--,--
2026-09-08 04:29:43,0,09/07,20:20,0.61,--,--
2026-09-08 04:29:43,0,09/07,20:10,0.61,--,--
2026-09-08 04:11:20,0,09/07,20:00,0.61,--,--
2026-09-08 04:11:20,0,09/07,19:50,0.61,--,--
2026-09-08 03:52:17,0,09/07,19:40,0.61,--,--
2026-09-08 03:52:17,0,09/07,19:30,0.61,--,--
2026-09-08 03:36:23,0,09/07,19:20,0.61,--,--
2026-09-08 03:17:03,0,09/07,19:10,0.61,--,--
2026-09-08 03:17:03,0,09/07,19:00,0.61,--,--
2026-09-08 02:56:34,0,09/07,18:50,0.61,--,--
2026-09-08 02:56:34,0,09/07,18:40,0.61,--,--
2026-09-08 02:40:44,0,09/07,18:30,0.61,--,--
2026-09-08 02:40:44,0,09/07,18:20,0.61,--,--
2026-09-08 02:21:58,0,09/07,18:10,0.61,--,--
2026-09-08 02:21:58,0,09/07,18:00,0.61,--,--
2026-09-08 02:01:05,0,09/07,17:50,0.61,--,--
2026-09-08 02:01:05,0,09/07,17:40,0.61,--,--
2026-09-08 01:50:03,0,09/07,17:30,0.61,--,--
2026-09-08 01:35:46,0,09/07,17:20,0.61,--,--
2026-09-08 01:19:48,0,09/07,17:10,0.61,--,--
2026-09-08 01:19:48,0,09/07,17:00,0.61,--,--
2026-09-08 01:00:05,0,09/07,16:50,0.61,--,--
2026-09-08 01:00:05,0,09/07,16:40,0.61,--,--
2026-09-08 00:49:25,0,09/07,16:30,0.61,--,--
2026-09-08 00:32:09,0,09/07,16:20,0.61,--,--
2026-09-08 00:32:09,0,09/07,16:10,0.61,--,--
2026-09-08 00:12:10,0,09/07,16:00,0.61,--,--
2026-09-08 00:12:10,0,09/07,15:50,0.61,--,--
2026-09-07 23:50:42,0,09/07,15:40,0.61,--,--
2026-09-07 23:50:42,0,09/07,15:30,0.61,--,--
2026-09-07 23:34:53,0,09/07,15:20,0.61,--,--
2026-09-07 23:18:20,0,09/07,15:10,0.61,--,--
2026-09-07 23:18:20,0,09/07,15:00,0.61,--,--
2026-09-07 22:58:14,0,09/07,14:50,0.61,--,--
2026-09-07 22:58:14,0,09/07,14:40,0.61,--,--
2026-09-07 22:42:41,0,09/07,14:30,0.61,--,--
2026-09-07 22:25:12,0,09/07,14:20,0.61,--,--
2026-09-07 22:25:12,0,09/07,14:10,0.61,--,--
2026-09-07 22:02:37,0,09/07,14:00,0.61,--,--
2026-09-07 22:02:37,0,09/07,13:50,0.61,--,--
2026-09-07 22:02:37,0,09/07,13:40,0.61,--,--
2026-09-07 21:50:12,0,09/07,13:30,0.61,--,--
2026-09-07 21:29:29,0,09/07,13:20,0.61,--,--
2026-09-07 21:29:29,0,09/07,13:10,0.61,--,--
2026-09-07 21:01:24,0,09/07,13:00,0.61,--,--
2026-09-07 21:01:24,0,09/07,12:50,0.61,--,--
2026-09-07 21:01:24,0,09/07,12:40,0.61,--,--
2026-09-07 20:50:23,0,09/07,12:30,0.61,--,--
2026-09-07 20:36:40,0,09/07,12:20,0.61,--,--
2026-09-07 20:19:38,0,09/07,12:10,0.61,--,--
2026-09-07 20:19:38,0,09/07,12:00,0.61,--,--
2026-09-07 20:00:22,0,09/07,11:50,0.61,--,--
2026-09-07 20:00:22,0,09/07,11:40,0.61,--,--
2026-09-07 19:49:49,0,09/07,11:30,0.61,--,--
2026-09-07 19:32:30,0,09/07,11:20,0.61,--,--
2026-09-07 19:32:30,0,09/07,11:10,0.61,--,--
2026-09-07 19:12:26,0,09/07,11:00,0.61,--,--
2026-09-07 18:52:42,0,09/07,10:50,0.61,--,--
2026-09-07 18:52:42,0,09/07,10:40,0.61,--,--
2026-09-07 18:36:50,0,09/07,10:30,0.61,--,--
2026-09-07 18:36:50,0,09/07,10:20,0.61,--,--
2026-09-07 18:19:47,0,09/07,10:10,0.61,--,--
2026-09-07 18:19:47,0,09/07,10:00,0.61,--,--
2026-09-07 17:58:59,0,09/07,09:50,0.61,--,--
2026-09-07 17:58:59,0,09/07,09:40,0.61,--,--
2026-09-07 17:43:07,0,09/07,09:30,0.61,--,--
2026-09-07 17:20:47,0,09/07,09:20,0.61,--,--
2026-09-07 17:20:47,0,09/07,09:10,0.61,--,--
2026-09-07 17:20:47,0,09/07,09:00,0.61,--,--
2026-09-07 16:58:50,0,09/07,08:50,0.61,--,--
2026-09-07 16:58:50,0,09/07,08:40,0.61,--,--
2026-09-07 16:43:02,0,09/07,08:30,0.61,--,--
2026-09-07 16:25:17,0,09/07,08:20,0.61,--,--
2026-09-07 16:25:17,0,09/07,08:10,0.61,--,--
2026-09-07 16:02:10,0,09/07,08:00,0.61,--,--
2026-09-07 16:02:10,0,09/07,07:50,0.61,--,--
2026-09-07 16:02:10,0,09/07,07:40,0.61,--,--
2026-09-07 15:47:00,0,09/07,07:30,0.61,--,--
2026-09-07 15:23:49,0,09/07,07:20,0.61,--,--
2026-09-07 15:23:49,0,09/07,07:10,0.61,--,--
2026-09-07 14:57:31,0,09/07,07:00,0.61,--,--
2026-09-07 14:57:31,0,09/07,06:50,0.61,--,--
2026-09-07 14:57:31,0,09/07,06:40,0.61,--,--
2026-09-07 14:41:33,0,09/07,06:30,0.61,--,--
2026-09-07 14:41:33,0,09/07,06:20,0.61,--,--
2026-09-07 14:22:33,0,09/07,06:10,0.61,--,--
2026-09-07 14:22:33,0,09/07,06:00,0.61,--,--
2026-09-07 14:00:57,0,09/07,05:50,0.61,--,--
2026-09-07 14:00:57,0,09/07,05:40,0.61,--,--
2026-09-07 13:50:13,0,09/07,05:30,0.61,--,--
2026-09-07 13:33:19,0,09/07,05:20,0.61,--,--
2026-09-07 13:12:30,0,09/07,05:10,0.61,--,--
2026-09-07 13:12:30,0,09/07,05:00,0.61,--,--
2026-09-07 12:50:50,0,09/07,04:50,0.61,--,--
2026-09-07 12:50:50,0,09/07,04:40,0.61,--,--
2026-09-07 12:50:50,0,09/07,04:30,0.61,--,--
2026-09-07 12:36:13,0,09/07,04:20,0.61,--,--
2026-09-07 12:20:14,0,09/07,04:10,0.61,--,--
2026-09-07 12:20:14,0,09/07,04:00,0.61,--,--
2026-09-07 12:00:10,0,09/07,03:50,0.61,--,--
2026-09-07 12:00:10,0,09/07,03:40,0.61,--,--
2026-09-07 11:49:13,0,09/07,03:30,0.61,--,--
2026-09-07 11:33:10,0,09/07,03:20,0.61,--,--
2026-09-07 11:17:25,0,09/07,03:10,0.61,--,--
2026-09-07 11:17:25,0,09/07,03:00,0.61,--,--
2026-09-07 10:58:00,0,09/07,02:50,0.61,--,--
2026-09-07 10:58:00,0,09/07,02:40,0.61,--,--
2026-09-07 10:41:32,0,09/07,02:30,0.61,--,--
2026-09-07 10:41:32,0,09/07,02:20,0.61,--,--
2026-09-07 10:21:17,0,09/07,02:10,0.61,--,--
2026-09-07 10:21:17,0,09/07,02:00,0.61,--,--
2026-09-07 10:00:41,0,09/07,01:50,0.61,--,--
2026-09-07 10:00:41,0,09/07,01:40,0.61,--,--
2026-09-07 09:47:38,0,09/07,01:30,0.61,--,--
2026-09-07 09:22:28,0,09/07,01:20,0.61,--,--
2026-09-07 09:22:28,0,09/07,01:10,0.61,--,--
2026-09-07 09:22:28,0,09/07,01:00,0.61,--,--
2026-09-07 08:56:07,0,09/07,00:50,0.61,--,--
2026-09-07 08:56:07,0,09/07,00:40,0.61,--,--
2026-09-07 08:41:20,0,09/07,00:30,0.61,--,--
2026-09-07 08:41:20,0,09/07,00:20,0.61,--,--
2026-09-07 08:28:38,0,09/07,00:10,0.61,--,--
